Name:;time;Batmon.AboutToShutDown;time;Batmon.BatmonStatus;time;Batmon.BatteryStatus;time;Batmon.BootCounter;time;Batmon.ConfigurationError;time;Batmon.CriticalPowerState;time;Batmon.LowPowerState;time;Batmon.OperatingMode;time;Batmon.Parameter.BootTime;time;Batmon.Parameter.MeasurementTime;time;Batmon.Parameter.ShutDownTime;time;Batmon.Parameter.VAlwaysOff;time;Batmon.Parameter.VAlwaysOn;time;Batmon.Parameter.VoltageDropDelayTime;time;Batmon.Parameter.WakeUpTime;time;Batmon.PowerSupplyCurrent;time;Batmon.PowerSupplyVoltage;time;Batmon.RequestEnergySave;time;Batmon.Resistance;time;Batmon.ShutDownCounter;time;Batmon.ShutDownEvent;time;Batmon.Temperature;time;Batmon.TemperatureMOSFET;time;Batmon.Terminal15Status;time;Batmon.WakeUpEvent;time;Digital_IN;time;Digital_OUT;time;Geofencing.LocationID;time;Geofencing.Valid;time;GPS.DateTime;time;GPS.Hdop;time;GPS.Pdop;time;GPS.PosFixMode;time;GPS.SatelliteCount;time;GPS.Speed;time;GPS.Vdop;time;gps_altitude;time;gps_latitude;time;gps_longitude;time;Hauptschalter_Ein;time;I_Batterie;time;Nicht_Talstation;time;Odometer.TotalDistance;time;OperatingCounter_secs;time;osfwriter1.EstimatedDataVolume;time;P_1_Kraftstoff;time;P_2_Kessel;time;P_3_Schieberkasten;time;P_4_Hauptluftleitung;time;P_5_Schmierpumpe;time;P_6_Wasserpumpe;time;R_9;time;STATUS.opticloud1.ConnectionLossCounter;time;STATUS.opticloud1.ConnectionLossTimestamps;time;STATUS.opticloud1.ConnectionReconnectCounter;time;STATUS.opticloud1.ConnectionReconnectTimestamps;time;STATUS.opticloud1.EstimatedUploadTraffic;time;STATUS.opticloud1.IdleCycleCounter;time;STATUS.opticloud1.InstantaneousTraffic;time;STATUS.opticloud1.LoadCycleCounter;time;STATUS.opticloud1.SendCompletionTime;time;STATUS.opticloud1.TotalCycleCounter;time;STATUS.opticloud2.ConnectionLossCounter;time;STATUS.opticloud2.ConnectionLossTimestamps;time;STATUS.opticloud2.ConnectionReconnectCounter;time;STATUS.opticloud2.ConnectionReconnectTimestamps;time;STATUS.opticloud2.EstimatedUploadTraffic;time;STATUS.opticloud2.IdleCycleCounter;time;STATUS.opticloud2.InstantaneousTraffic;time;STATUS.opticloud2.LoadCycleCounter;time;STATUS.opticloud2.SendCompletionTime;time;STATUS.opticloud2.TotalCycleCounter;time;Stoerung;time;System.Config.DynamicModified;time;System.Config.StaticModified;time;System.CPU.AppRAMUsage;time;System.CPU.Load;time;System.CPU.Temperature;time;System.CPU.TotalRAM;time;System.CPU.TotalRAMUsage;time;System.CPU.Uptime;time;System.Device.AppStarted;time;System.Device.AppUptime;time;System.Device.BoardTemperature;time;System.Device.ClockSynchronized;time;System.Device.ModemEnabled;time;System.Device.PowerSupplyVoltage;time;System.Filesystem.SDCard.Free;time;System.Filesystem.SDCard.Size;time;System.Filesystem.SDCard.Status;time;System.Filesystem.SDCard.Used;time;System.Hardware.ActiveCANInterfaces;time;System.Hardware.BoardMajorVersion;time;System.Hardware.BoardMinorVersion;time;System.Hardware.CANInterface.can0.FramesAvailable;time;System.Hardware.CANInterface.can1.FramesAvailable;time;System.Modem.Cellid;time;System.Modem.Connected;time;System.Modem.LAC;time;System.Modem.MCC;time;System.Modem.MNC;time;System.Modem.RSSI;time;System.Network.Upload.CloudIndex;time;System.Network.Upload.ErrorCode;time;System.Network.Upload.Filesize;time;System.Network.Upload.Speed;time;System.Network.WWAN.EstimatedDownloadTraffic;time;System.Network.WWAN.EstimatedUploadTraffic;time;T_1_Gegendruckbremse;time;T_2_Heissdampf;time;T_3_Speisewasser;time;T_4_Brenner;time;T_5;time;T_6;time;T_7;time;T_9;time;U_3;time;U_4;time;U_5;time;U_Hauptschalter;time;U_Stoerung;time;VF_Wasser;time;Vol_Kraftstoff;
Channel-Typ:;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;XY;;
Comment:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Unit:;s;;s;;s;;s;s;s;;s;;s;;s;;s;s;s;s;s;s;s;V;s;V;s;s;s;s;s;mA;s;V;s;;s;Ohm;s;s;s;;s;°C;s;°C;s;;s;;s;;s;;s;;s;;s;;s;;s;;s;;s;;s;km/h;s;;s;m;s;°;s;°;s;;s;A;s;;s;km;s;s;s;MB/h;s;mbar;s;bar;s;bar;s;bar;s;bar;s;bar;s;Ohm;s;;s;s;s;;s;s;s;MB/h;s;;s;Bytes;s;;s;ms;s;;s;;s;s;s;;s;s;s;MB/h;s;;s;Bytes;s;;s;ms;s;;s;;s;ms;s;ms;s;%;s;%;s;°C;s;MB;s;%;s;h;s;s;s;min;s;°C;s;;s;;s;V;s;GB;s;GB;s;;s;GB;s;;s;;s;;s;;s;;s;;s;;s;;s;;s;;s; dBm;s;;s;;s;kByte;s;kBit/s;s;MB/h;s;MB/h;s;°C;s;°C;s;°C;s;°C;s;°C;s;°C;s;°C;s;°C;s;V;s;V;s;V;s;V;s;V;s;l/min;s;l;
Start-Timestamp:;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:28;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:36;;15.08.2023 10:02:36;;15.08.2023 10:02:36;;15.08.2023 10:02:36;;15.08.2023 10:02:36;;15.08.2023 10:02:36;;15.08.2023 10:02:36;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:42;;15.08.2023 10:02:42;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:41;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:30;;15.08.2023 10:02:43;;15.08.2023 10:02:39;;15.08.2023 10:02:28;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:42;;15.08.2023 10:02:43;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:42;;15.08.2023 10:02:42;;15.08.2023 10:02:42;;15.08.2023 10:02:42;;15.08.2023 10:02:43;;15.08.2023 10:02:34;;15.08.2023 10:02:34;;15.08.2023 10:02:34;;15.08.2023 10:02:34;;15.08.2023 10:02:34;;15.08.2023 10:02:34;;15.08.2023 10:02:34;;15.08.2023 10:02:34;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:39;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:29;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:28;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;15.08.2023 10:02:43;;
Last-Timestamp:;15.08.2023 11:22:04;;15.08.2023 11:22:04;;15.08.2023 11:22:04;;15.08.2023 11:22:04;;15.08.2023 11:17:42;;15.08.2023 11:22:04;;15.08.2023 11:22:04;;15.08.2023 11:22:04;;15.08.2023 11:22:36;;15.08.2023 11:22:36;;15.08.2023 11:22:36;;15.08.2023 11:22:36;;15.08.2023 11:22:36;;15.08.2023 11:22:36;;15.08.2023 11:22:36;;15.08.2023 11:22:58;;15.08.2023 11:22:57;;15.08.2023 11:22:04;;15.08.2023 11:22:04;;15.08.2023 11:22:04;;15.08.2023 11:22:04;;15.08.2023 11:22:04;;15.08.2023 11:22:57;;15.08.2023 11:22:04;;15.08.2023 11:22:04;;15.08.2023 11:22:58;;15.08.2023 11:22:44;;15.08.2023 11:22:44;;15.08.2023 11:22:14;;15.08.2023 11:22:58;;15.08.2023 11:22:56;;15.08.2023 11:22:56;;15.08.2023 11:22:16;;15.08.2023 11:22:56;;15.08.2023 11:22:57;;15.08.2023 11:22:56;;15.08.2023 11:22:58;;15.08.2023 11:22:58;;15.08.2023 11:22:58;;15.08.2023 11:22:48;;15.08.2023 11:22:45;;15.08.2023 11:22:44;;15.08.2023 11:22:26;;15.08.2023 11:22:49;;15.08.2023 11:22:13;;15.08.2023 11:22:42;;15.08.2023 11:22:57;;15.08.2023 11:22:42;;15.08.2023 11:22:10;;15.08.2023 11:22:52;;15.08.2023 11:22:56;;15.08.2023 11:22:58;;15.08.2023 11:17:42;;15.08.2023 11:17:42;;15.08.2023 11:17:42;;15.08.2023 11:17:42;;15.08.2023 11:22:46;;15.08.2023 11:17:42;;15.08.2023 11:22:58;;15.08.2023 11:22:58;;15.08.2023 11:22:58;;15.08.2023 11:22:58;;15.08.2023 11:17:42;;15.08.2023 11:17:42;;15.08.2023 11:17:42;;15.08.2023 11:17:42;;15.08.2023 11:22:45;;15.08.2023 11:17:42;;15.08.2023 11:22:58;;15.08.2023 11:22:58;;15.08.2023 11:22:57;;15.08.2023 11:22:58;;15.08.2023 11:22:58;;15.08.2023 11:22:04;;15.08.2023 11:22:04;;15.08.2023 11:22:49;;15.08.2023 11:22:49;;15.08.2023 11:22:49;;15.08.2023 11:22:49;;15.08.2023 11:22:49;;15.08.2023 11:22:34;;15.08.2023 11:22:34;;15.08.2023 11:22:34;;15.08.2023 11:22:34;;15.08.2023 11:22:34;;15.08.2023 11:17:42;;15.08.2023 11:22:34;;15.08.2023 11:21:04;;15.08.2023 11:21:04;;15.08.2023 11:21:04;;15.08.2023 11:21:04;;15.08.2023 11:22:09;;15.08.2023 11:17:42;;15.08.2023 11:17:42;;15.08.2023 11:17:42;;15.08.2023 11:17:42;;15.08.2023 11:22:14;;15.08.2023 11:22:14;;15.08.2023 11:22:14;;15.08.2023 11:22:14;;15.08.2023 11:22:14;;15.08.2023 11:22:39;;15.08.2023 11:22:34;;15.08.2023 11:17:42;;15.08.2023 11:22:34;;15.08.2023 11:22:34;;15.08.2023 11:22:19;;15.08.2023 11:22:19;;15.08.2023 11:22:58;;15.08.2023 11:22:58;;15.08.2023 11:22:42;;15.08.2023 11:22:42;;15.08.2023 11:22:42;;15.08.2023 11:22:42;;15.08.2023 11:22:42;;15.08.2023 11:22:50;;15.08.2023 11:22:38;;15.08.2023 11:22:55;;15.08.2023 11:22:33;;15.08.2023 11:22:54;;15.08.2023 11:22:58;;15.08.2023 11:22:54;;15.08.2023 11:22:43;;

;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;X-Values;Y-Values;
;15.08.2023 10:02:43;0;15.08.2023 10:02:43;4;15.08.2023 10:02:43;1;15.08.2023 10:02:43;0;15.08.2023 10:02:28;0;15.08.2023 10:02:43;0;15.08.2023 10:02:43;0;15.08.2023 10:02:43;1;15.08.2023 10:02:36;900;15.08.2023 10:02:36;60;15.08.2023 10:02:36;90;15.08.2023 10:02:36;20,5060005187988;15.08.2023 10:02:36;23,011999130249;15.08.2023 10:02:36;10;15.08.2023 10:02:36;3600;15.08.2023 10:02:43;491;15.08.2023 10:02:43;27,72;15.08.2023 10:02:43;1;15.08.2023 10:02:43;3028,5;15.08.2023 10:02:43;0;15.08.2023 10:02:43;0;15.08.2023 10:02:43;3276,7;15.08.2023 10:02:43;45;15.08.2023 10:02:43;0;15.08.2023 10:02:43;0;15.08.2023 10:02:43;2;15.08.2023 10:02:43;0;15.08.2023 10:02:42;-1;15.08.2023 10:02:42;1;15.08.2023 10:02:43;1,692093763E18;15.08.2023 10:02:43;1,25999999046326;15.08.2023 10:02:43;1,52999997138977;15.08.2023 10:02:43;3;15.08.2023 10:02:41;11;15.08.2023 10:02:43;10,9079999923706;15.08.2023 10:02:43;0,870000004768372;15.08.2023 10:02:43;942,8;15.08.2023 10:02:43;47,756581667;15.08.2023 10:02:43;13,431751667;15.08.2023 10:02:43;1;15.08.2023 10:02:43;3,74000000953674;15.08.2023 10:02:30;1;15.08.2023 10:02:43;1923,45568847656;15.08.2023 10:02:39;1826370;15.08.2023 10:02:28;2;15.08.2023 10:02:43;107,384002685547;15.08.2023 10:02:43;15,7301597595215;15.08.2023 10:02:43;15,238639831543;15.08.2023 10:02:43;7,82499980926514;15.08.2023 10:02:43;2,5;15.08.2023 10:02:43;16,7131996154785;15.08.2023 10:02:43;3102,10009765625;15.08.2023 10:02:28;56;15.08.2023 10:02:28;1692090446;15.08.2023 10:02:28;56;15.08.2023 10:02:28;1692090498;15.08.2023 10:02:28;3,28234263354197;15.08.2023 10:02:28;3;15.08.2023 10:02:43;853;15.08.2023 10:02:43;561056;15.08.2023 10:02:42;109742579;15.08.2023 10:02:43;561059;15.08.2023 10:02:28;60;15.08.2023 10:02:28;1692090434;15.08.2023 10:02:28;60;15.08.2023 10:02:28;1692090498;15.08.2023 10:02:28;3,28068615244105;15.08.2023 10:02:28;3;15.08.2023 10:02:42;920;15.08.2023 10:02:42;561080;15.08.2023 10:02:42;109302902;15.08.2023 10:02:42;561083;15.08.2023 10:02:43;0;15.08.2023 10:02:34;1688731527642;15.08.2023 10:02:34;1678120335519;15.08.2023 10:02:34;1,54767870903015;15.08.2023 10:02:34;4,30000019073486;15.08.2023 10:02:34;42,6800003051758;15.08.2023 10:02:34;2014,63000488281;15.08.2023 10:02:34;5,91376352310181;15.08.2023 10:02:34;348,209991455078;15.08.2023 10:02:28;1691530949;15.08.2023 10:02:28;9378;15.08.2023 10:02:28;53;15.08.2023 10:02:28;1;15.08.2023 10:02:28;1;15.08.2023 10:02:28;23,6196002960205;15.08.2023 10:02:28;12,5500001907349;15.08.2023 10:02:28;14,6099996566772;15.08.2023 10:02:28;1;15.08.2023 10:02:28;2,05999994277954;15.08.2023 10:02:39;2;15.08.2023 10:02:28;1;15.08.2023 10:02:28;0;15.08.2023 10:02:28;1;15.08.2023 10:02:28;0;15.08.2023 10:02:29;1492999;15.08.2023 10:02:28;1;15.08.2023 10:02:28;65534;15.08.2023 10:02:28;232;15.08.2023 10:02:28;1;15.08.2023 10:02:28;-58;15.08.2023 10:02:28;1;15.08.2023 10:02:28;2;15.08.2023 10:02:28;0,740000009536743;15.08.2023 10:02:28;40,2720985412598;15.08.2023 10:02:28;1;15.08.2023 10:02:28;12;15.08.2023 10:02:43;179;15.08.2023 10:02:43;353,5;15.08.2023 10:02:43;-300;15.08.2023 10:02:43;-300;15.08.2023 10:02:43;-300;15.08.2023 10:02:43;-300;15.08.2023 10:02:43;-300;15.08.2023 10:02:43;860,099975585938;15.08.2023 10:02:43;-0,0500000007450581;15.08.2023 10:02:43;0,0299999993294477;15.08.2023 10:02:43;-0,0500000007450581;15.08.2023 10:02:43;27,7000007629395;15.08.2023 10:02:43;0,660000026226044;15.08.2023 10:02:43;6,05499982833862;15.08.2023 10:02:43;483,180905884219;
;15.08.2023 10:02:52;0;15.08.2023 10:02:52;4;15.08.2023 10:02:52;1;15.08.2023 10:02:52;0;15.08.2023 10:07:29;0;15.08.2023 10:02:52;0;15.08.2023 10:02:52;0;15.08.2023 10:02:52;1;15.08.2023 10:03:36;900;15.08.2023 10:03:36;60;15.08.2023 10:03:36;90;15.08.2023 10:03:36;20,5060005187988;15.08.2023 10:03:36;23,011999130249;15.08.2023 10:03:36;10;15.08.2023 10:03:36;3600;15.08.2023 10:02:44;491;15.08.2023 10:02:48;27,72;15.08.2023 10:02:52;1;15.08.2023 10:02:52;3028,5;15.08.2023 10:02:52;0;15.08.2023 10:02:52;0;15.08.2023 10:02:52;3276,7;15.08.2023 10:02:46;45;15.08.2023 10:02:52;0;15.08.2023 10:02:52;0;15.08.2023 10:03:44;2;15.08.2023 10:03:30;0;15.08.2023 10:03:32;-1;15.08.2023 10:02:44;1;15.08.2023 10:02:44;1,692093764E18;15.08.2023 10:02:45;1,25999999046326;15.08.2023 10:02:45;1,52999997138977;15.08.2023 10:02:59;3;15.08.2023 10:02:51;11;15.08.2023 10:02:44;10,8360004425049;15.08.2023 10:02:45;0,870000004768372;15.08.2023 10:02:44;944;15.08.2023 10:02:44;47,75659;15.08.2023 10:02:44;13,431711667;15.08.2023 10:03:34;1;15.08.2023 10:02:43;3,07999992370605;15.08.2023 10:03:32;1;15.08.2023 10:02:44;1923,45568847656;15.08.2023 10:02:49;1826380;15.08.2023 10:03:24;2;15.08.2023 10:02:43;104,888000488281;15.08.2023 10:02:44;15,7301597595215;15.08.2023 10:02:43;15,2232799530029;15.08.2023 10:02:49;7,82499980926514;15.08.2023 10:02:44;3,28125;15.08.2023 10:02:43;16,7285594940186;15.08.2023 10:02:43;-2990,69995117188;15.08.2023 10:07:29;56;15.08.2023 10:07:29;1692090446;15.08.2023 10:07:29;56;15.08.2023 10:07:29;1692090498;15.08.2023 10:02:58;3,29760884676221;15.08.2023 10:07:29;3;15.08.2023 10:02:44;841;15.08.2023 10:02:44;561057;15.08.2023 10:02:43;118578120;15.08.2023 10:02:44;561060;15.08.2023 10:07:29;60;15.08.2023 10:07:29;1692090434;15.08.2023 10:07:29;60;15.08.2023 10:07:29;1692090498;15.08.2023 10:02:57;3,29674805355542;15.08.2023 10:07:29;3;15.08.2023 10:02:43;780;15.08.2023 10:02:43;561081;15.08.2023 10:02:43;217049101;15.08.2023 10:02:43;561084;15.08.2023 10:03:44;0;15.08.2023 10:03:19;1688731527642;15.08.2023 10:03:19;1678120335519;15.08.2023 10:03:34;1,54767870903015;15.08.2023 10:02:49;4,80000019073486;15.08.2023 10:02:49;42,6800003051758;15.08.2023 10:03:34;2014,63000488281;15.08.2023 10:02:49;5,91298818588257;15.08.2023 10:03:04;348,209991455078;15.08.2023 10:06:19;1691530949;15.08.2023 10:06:19;9383;15.08.2023 10:06:19;53;15.08.2023 10:06:19;1;15.08.2023 10:07:29;1;15.08.2023 10:06:19;23,6201992034912;15.08.2023 10:05:39;12,5500001907349;15.08.2023 10:05:39;14,6099996566772;15.08.2023 10:05:39;1;15.08.2023 10:05:39;2,05999994277954;15.08.2023 10:03:34;2;15.08.2023 10:07:29;1;15.08.2023 10:07:29;0;15.08.2023 10:07:29;1;15.08.2023 10:07:29;0;15.08.2023 10:02:44;1462535;15.08.2023 10:06:14;1;15.08.2023 10:06:14;65534;15.08.2023 10:06:14;232;15.08.2023 10:06:14;1;15.08.2023 10:02:59;-52;15.08.2023 10:02:49;2;15.08.2023 10:07:29;2;15.08.2023 10:02:49;0,824000000953674;15.08.2023 10:02:49;34,1553993225098;15.08.2023 10:03:09;1;15.08.2023 10:03:09;12;15.08.2023 10:02:46;179;15.08.2023 10:02:47;353,5;15.08.2023 10:03:08;-300;15.08.2023 10:03:08;-300;15.08.2023 10:03:08;-300;15.08.2023 10:03:08;-300;15.08.2023 10:03:08;-300;15.08.2023 10:02:47;860,099975585938;15.08.2023 10:03:20;-0,0500000007450581;15.08.2023 10:03:00;0,0299999993294477;15.08.2023 10:03:15;-0,0500000007450581;15.08.2023 10:03:12;27,7000007629395;15.08.2023 10:02:52;0,660000026226044;15.08.2023 10:02:43;6,2649998664856;15.08.2023 10:02:44;470,384166349908;
